#RunNum   EventNum    x(mm)    y(mm)    z(mm)
2384 72228 -0.350182 -20.7681 -1.36517
2384 72257 0.0536336 -20.0683 -1.57155
2384 72258 -0.06497 -20.6548 -1.52571
2384 72264 -0.361682 -20.2047 -1.42414
2384 72285 -0.985618 -20.4301 -1.54433
2384 72307 0.600301 -20.9221 -1.63639
2384 72320 0.0873511 -20.812 -1.41705
2384 72328 -0.299208 -20.5685 -1.52677
2384 72339 -0.360522 -21.0504 -1.37632
2384 72363 -0.42149 -20.2358 -1.49749
2384 72367 -0.21137 -20.481 -1.57973
2384 72392 0.388187 -20.1223 -1.56262
2384 72425 -0.180213 -21.0017 -1.36253
2384 72449 -0.138616 -20.4681 -1.45449
2384 72456 -0.441587 -20.2531 -1.36149
2384 72491 0.0372362 -20.767 -1.60837
2384 72494 0.237214 -20.2471 -1.67062
2384 72502 0.0726752 -20.9939 -1.38778
2384 72512 0.0382733 -20.1784 -1.38961
2384 72520 -0.306994 -19.8965 -1.43808
2384 72522 -0.37671 -20.4599 -1.61305
2384 72530 -1.08198 -20.827 -1.42137
2384 72534 -0.73939 -21.2142 -1.55507
2384 72543 -0.311378 -20.2159 -1.60222
2384 72556 -0.225252 -20.9037 -1.49392
2384 72570 -0.264394 -20.8501 -1.48969
2384 72586 0.439531 -20.5658 -1.21641
2384 72616 0.123462 -21.3709 -1.6561
2384 72712 -0.495678 -20.6399 -1.57937
2384 72713 -0.328913 -20.5751 -1.51108
2384 72714 -1.00756 -20.4974 -1.42554
2384 72717 -0.790431 -19.9687 -1.34932
2384 72734 0.161863 -20.0558 -1.40238
2384 72744 0.297038 -20.5171 -1.47452
2384 72745 -0.340374 -20.3644 -1.52678
2384 72792 -1.21057 -21.3691 -1.39659
2384 72817 0.0444481 -20.0099 -1.43202
2384 72821 0.176918 -20.8818 -1.43085
2384 72844 -0.338403 -20.311 -1.52933
2384 72849 0.785166 -20.8051 -1.46223
2384 72866 0.132475 -21.1029 -1.45339
2384 72870 -0.509014 -20.2342 -1.50261
2384 72884 -0.415436 -19.8285 -1.44722
2384 72897 0.46103 -20.6562 -1.42891
2384 72898 0.139863 -20.3664 -1.53134
2384 72902 -0.411463 -19.9701 -1.67462
2384 72922 -0.809063 -20.9355 -1.52452
2384 72932 -0.146638 -20.6819 -1.3031
2384 72941 0.516214 -20.6151 -1.6301
2384 72956 -0.542721 -20.5891 -1.44802
2384 72968 -0.0212613 -20.3046 -1.55378
2384 73000 0.190271 -20.4049 -1.39441
2384 73036 -0.381492 -20.8858 -1.59426
2384 73049 -0.557281 -20.6328 -1.53719
2384 73076 -0.108131 -20.732 -1.56105
2384 73092 0.125163 -21.1522 -1.47209
2384 73095 -0.258417 -20.1108 -1.44538
2384 73096 0.58376 -20.5977 -1.64006
2384 73136 -0.454879 -20.8196 -1.54946
2384 73170 -0.274714 -21.4523 -1.45767
2384 73175 -0.296016 -20.1833 -1.50369
2384 73193 -0.364634 -21.3727 -1.90524
2384 73259 -0.285867 -21.141 -1.44895
2384 73272 0.140736 -20.2978 -1.71715
2384 73281 -0.190037 -20.6833 -1.53135
2384 73282 -0.851101 -19.4409 -1.61845
2384 73300 -0.206046 -20.9739 -1.38121
2384 73339 -0.191656 -20.3719 -1.47203
2384 73352 -0.281582 -20.8838 -1.63027
2384 73355 -0.372118 -19.7326 -1.47718
2384 73356 -0.0150329 -20.6247 -1.492
2384 73368 0.137146 -20.1884 -1.44909
2384 73395 0.469081 -19.665 -1.68894
2384 73398 0.0802042 -20.2236 -1.38979
2384 73407 -0.279941 -20.7072 -1.30571
2384 73409 -0.262837 -21.014 -1.63502
2384 73424 -0.0262318 -20.923 -1.68595
2384 73444 -0.423122 -20.2801 -1.58707
2384 73458 -0.463521 -21.4308 -1.37778
2384 73459 -0.348037 -20.3644 -1.32625
2384 73469 -0.682951 -21.3545 -1.5127
2384 73498 0.253295 -19.7228 -1.5023
2384 73499 0.176337 -20.7378 -1.40824
2384 73504 -0.0645261 -20.4769 -1.51043
2384 73519 -0.379606 -20.5068 -1.2825
2384 73565 -0.175453 -20.2634 -1.49255
2384 73587 -0.16462 -19.9044 -1.57052
2384 73596 -0.646813 -19.3975 -1.49719
2384 73601 -0.109281 -20.06 -1.54889
2384 73603 0.234034 -20.0757 -1.63287
2384 73616 0.267646 -19.931 -1.39225
2384 73621 0.198967 -20.6921 -1.52612
2384 73626 -0.214846 -20.3185 -1.53307
2384 73636 0.0507464 -20.4674 -1.43725
2384 73646 -0.0511396 -20.0963 -1.57924
2384 73660 0.599836 -20.2802 -1.43264
2384 73674 -0.190199 -20.7099 -1.37952
2384 73720 0.16437 -20.5591 -1.42429
2384 73755 -0.659883 -20.2245 -1.65176
2384 73758 0.39441 -20.7234 -1.47334
2384 73762 0.0858843 -20.6334 -1.52106
2384 73764 -0.694205 -20.656 -1.35496
2384 73780 -0.113756 -20.3393 -1.58437
2384 73784 0.0916371 -20.5564 -1.61927
2384 73795 0.229435 -20.1688 -1.59828
2384 73803 -0.255002 -20.4707 -1.45986
2384 73804 0.109662 -20.3932 -1.64308
2384 73813 0.638397 -20.7581 -1.69067
2384 73823 -0.511531 -21.4999 -1.52669
2384 73854 0.00448529 -20.6552 -1.57911
2384 73863 0.10932 -20.2669 -1.43155
2384 73874 -0.173064 -21.0669 -1.58875
2384 73908 0.398106 -20.1247 -1.49625
2384 73932 -0.677237 -20.3305 -1.4624
2384 73933 0.0632996 -20.6011 -1.53001
2384 73937 0.638488 -20.5863 -1.73479
2384 73962 -0.555691 -20.7775 -1.64058
2384 73969 0.234466 -20.5923 -1.58648
2384 73972 0.407312 -20.9491 -1.47117
2384 73980 -0.519547 -20.2967 -1.62497
2384 73991 -0.209876 -20.7169 -1.74467
2384 73996 0.217507 -20.2795 -1.32619
2384 74003 -0.312728 -20.0069 -1.65162
2384 74023 -0.705901 -20.6257 -1.58451
2384 74055 -0.0498924 -20.4972 -1.41445
2384 74056 -0.37061 -20.6725 -1.37113
2384 74074 -0.311406 -20.2256 -1.44549
2384 74110 0.0202644 -20.0887 -1.50994
2384 74111 0.0897335 -21.0663 -1.35707
2384 74117 0.338679 -20.6402 -1.66033
2384 74123 0.288599 -20.7778 -1.5449
2384 74126 0.142209 -20.2906 -1.52159
2384 74129 -0.149291 -21.3394 -1.46889
2384 74133 -0.152193 -20.3274 -1.34751
2384 74138 -0.286604 -20.2293 -1.63844
2384 74141 0.0778902 -20.3497 -1.47525
2384 74156 -0.0596288 -20.4956 -1.42392
2384 74182 -0.594571 -20.9815 -1.32368
2384 74204 -0.621852 -20.1369 -1.36493
2384 74220 0.150453 -21.0838 -1.4754
2384 74227 -0.79383 -19.5763 -1.69129
2384 74229 0.0976694 -20.4715 -1.36569
2384 74230 -0.787899 -20.6227 -1.48115
2384 74238 -0.225002 -20.6608 -1.53763
2384 74240 -0.648343 -20.8893 -1.51988
2384 74242 -0.982469 -21.0779 -1.46127
2384 74247 0.46632 -20.6634 -1.50545
2384 74251 -0.235712 -20.2727 -1.22715
2384 74257 -0.320346 -20.9996 -1.37656
2384 74266 -0.288603 -20.5972 -1.43141
2384 74278 -0.139896 -20.5285 -1.54188
2384 74284 -0.473864 -20.8334 -1.41912
2384 74287 -0.208739 -21.2412 -1.50275
2384 74308 -0.379456 -20.6102 -1.7433
2384 74317 -0.0912549 -20.5508 -1.30911
2384 74355 0.279335 -20.4314 -1.52969
2384 74418 0.3156 -20.6856 -1.58115
2384 74431 -0.51007 -20.5987 -1.27652
2384 74438 -0.0913637 -20.5438 -1.43642
2384 74445 -0.0038603 -21.1159 -1.32635
2384 74465 -0.470657 -20.8857 -1.49728
2384 74498 -0.0884959 -21.0509 -1.40104
2384 74500 0.362317 -20.1721 -1.67321
2384 74508 -0.67839 -20.3897 -1.42027
2384 74527 -0.131899 -20.6949 -1.56401
2384 74528 0.0324785 -20.6693 -1.4504
2384 74544 -0.577903 -20.9525 -1.46728
2384 74547 -0.349126 -20.5835 -1.44208
2384 74552 -0.868171 -20.7151 -1.42902
2384 74557 -0.1309 -20.8016 -1.51826
2384 74564 0.00770934 -20.1689 -1.48655
2384 74565 0.186011 -20.6531 -1.4152
2384 74600 0.257305 -21.0994 -1.44681
2384 74645 0.231857 -20.3778 -1.56631
2384 74646 -0.0936525 -20.3545 -1.53669
2384 74648 -0.294065 -20.6413 -1.6278
2384 74650 0.0223849 -20.3405 -1.60192
2384 74664 -0.0217866 -20.9396 -1.44064
2384 74674 0.0943553 -20.4509 -1.58438
2384 74676 0.181357 -20.7665 -1.51605
2384 74697 -0.368657 -20.8135 -1.54171
2384 74705 0.223482 -20.6174 -1.50911
2384 74706 -0.400689 -20.8608 -1.64965
2384 74710 -0.50095 -20.4698 -1.63341
2384 74741 0.302576 -20.4521 -1.61317
2384 74756 -0.0646552 -20.5717 -1.60877
2384 74764 -0.458588 -20.3836 -1.22255
2384 74773 -0.168757 -20.9147 -1.70515
2384 74775 -0.486448 -20.5054 -1.51849
2384 74784 -0.450565 -20.7478 -1.25051
2384 74812 -0.0817219 -20.287 -1.42448
2384 74824 0.546484 -20.4604 -1.47029
2384 74828 -0.0401905 -20.1402 -1.63668
2384 74833 0.209732 -20.1574 -1.3773
2384 74837 -0.0915132 -20.6272 -1.51466
2384 74840 -0.439695 -20.82 -1.58231
2384 74841 -0.804762 -20.5945 -1.41617
2384 74851 -0.489895 -20.1353 -1.46728
2384 74854 -0.185192 -20.324 -1.60579
2384 74868 0.1596 -20.6834 -1.48563
2384 74878 -0.0755877 -20.8508 -1.25191
2384 74884 0.18757 -20.8776 -1.43891
2384 74900 0.386112 -20.591 -1.57656
2384 74927 -0.0290194 -20.7352 -1.52652
2384 74957 -0.218118 -20.6038 -1.45539
2384 74974 -0.410313 -21.0331 -1.5067
2384 74984 -0.0218085 -20.7902 -1.33952
2384 74996 0.172192 -20.8543 -1.50513
2384 75000 -0.41336 -20.4224 -1.37549
2384 75005 -0.501991 -20.5192 -1.55847
2384 75009 -0.612781 -20.3625 -1.55009
2384 75016 -0.0163722 -20.318 -1.55932
2384 75043 -0.135236 -20.731 -1.49724
2384 75045 -0.108864 -21.0503 -1.40886
2384 75051 0.110681 -20.5687 -1.33526
2384 75053 0.224397 -20.6568 -1.46321
2384 75057 -0.731164 -21.0333 -1.61813
2384 75058 -0.387191 -21.0276 -1.44762
2384 75107 -0.00621291 -20.4081 -1.39824
2384 75109 -0.309104 -20.6356 -1.6126
2384 75114 -0.603709 -20.7054 -1.47571
2384 75123 -0.380926 -21.2994 -1.55891
2384 75131 -0.71596 -20.8131 -1.58121
2384 75162 -0.437702 -20.9766 -1.45193
2384 75187 0.00521051 -20.6773 -1.5218
2384 75219 -0.494537 -20.6168 -1.27285
2384 75237 -0.58544 -21.2761 -1.52905
2384 75241 -0.192363 -20.4132 -1.32718
2384 75258 -0.151141 -20.7414 -1.46966
2384 75277 -0.287929 -20.6432 -1.4419
2384 75307 -0.0984432 -19.8559 -1.56481
2384 75328 -0.11391 -20.7775 -1.59452
2384 75331 0.417998 -20.0866 -1.37049
2384 75337 0.0299652 -20.6115 -1.49671
2384 75353 -1.0537 -20.2118 -1.53764
2384 75371 0.520494 -20.3298 -1.49233
2384 75377 -0.939214 -20.7718 -1.49928
2384 75398 0.0411849 -20.5035 -1.52904
2384 75412 -0.0903858 -20.1284 -1.46318
2384 75414 -0.196422 -20.3836 -1.37842
2384 75434 0.177871 -20.6551 -1.37694
2384 75435 -0.496996 -20.5078 -1.42414
2384 75436 -0.125432 -20.178 -1.40812
2384 75463 -0.338435 -20.3435 -1.44687
2384 75473 -0.422393 -20.9192 -1.36767
2384 75499 -0.232233 -19.9151 -1.62147
2384 75501 -0.129227 -20.3611 -1.46246
2384 75506 0.133875 -20.5758 -1.46741
2384 75508 -1.02362 -20.0947 -1.51379
2384 75518 0.067519 -20.5972 -1.48996
2384 75541 0.144483 -20.5998 -1.33579
2384 75557 -0.265623 -21.048 -1.734
2384 75569 0.217951 -20.7042 -1.38121
2384 75570 0.00703541 -20.9898 -1.56804
2384 75571 0.0353078 -20.3487 -1.48047
2384 75574 -0.406195 -20.7642 -1.48329
2384 75577 -0.390674 -20.6503 -1.42546
2384 75589 0.430468 -21.4161 -1.43566
2384 75598 -0.263772 -20.3578 -1.3855
2384 75615 -0.549145 -20.3467 -1.61821
2384 75623 -0.12674 -20.2355 -1.49538
2384 75652 -0.987241 -21.3461 -1.46202
2384 75660 -0.616755 -21.028 -1.41163
2384 75663 -0.469591 -20.7618 -1.54721
2384 75678 -0.360428 -20.4289 -1.37773
2384 75689 -0.742797 -20.8316 -1.4202
2384 75700 -0.180926 -20.5226 -1.62542
2384 75703 0.268122 -20.5075 -1.54129
2384 75717 -0.130885 -20.4094 -1.39137
2384 75719 -0.14078 -20.7964 -1.46808
2384 75731 0.171812 -20.278 -1.43132
2384 75754 0.0394665 -20.0049 -1.48932
2384 75771 -0.368487 -20.4907 -1.57988
2384 75781 -0.247282 -21.3993 -1.49238
2384 75784 -0.25543 -19.835 -1.3713
2384 75798 -0.914977 -20.5182 -1.62272
2384 75802 -0.679338 -20.646 -1.68708
2384 75805 -0.901098 -21.1222 -2.05212
2384 75829 -0.507647 -20.9624 -1.33707
2384 75841 -0.200014 -20.8236 -1.5648
2384 75875 0.0626432 -20.0132 -1.56145
2384 75882 0.315147 -20.2631 -1.49189
2384 75901 -0.422471 -20.3651 -1.70525
2384 75902 -0.201908 -21.1703 -1.38793
2384 75904 -0.738315 -20.793 -1.75063
2384 75909 -0.467083 -20.7137 -1.55474
2384 75911 0.435955 -20.4473 -1.62911
2384 75912 -0.106697 -20.4689 -1.50811
2384 75922 0.359136 -20.5492 -1.46976
2384 75923 -0.0208895 -20.7216 -1.4514
2384 75935 0.63067 -20.6241 -1.42753
2384 75942 -0.483905 -20.2366 -1.3406
2384 75958 0.46489 -20.1106 -1.63551
2384 75960 -0.21167 -20.6982 -1.47895
2384 75977 0.125907 -20.6167 -1.44651
2384 75984 -0.181728 -20.7849 -1.55931
2384 76017 0.397821 -20.296 -1.49638
2384 76044 -0.230578 -20.9135 -1.4186
2384 76060 0.36625 -20.5464 -1.53372
2384 76063 0.0439495 -20.434 -1.60651
2384 76088 0.205401 -20.1173 -1.50172
2384 76103 -0.435413 -20.5447 -1.42751
2384 76113 0.333557 -20.4711 -1.55536
2384 76120 -0.215934 -20.4774 -1.32679
2384 76127 0.150216 -20.325 -1.45265
2384 76133 0.00401759 -20.6298 -1.61364
2384 76160 0.207443 -20.2732 -1.28267
2384 76167 0.258029 -20.3297 -1.66685
2384 76191 -0.284718 -21.7644 -1.37393
2384 76197 -0.296039 -20.8388 -1.462
2384 76198 -0.196829 -19.6394 -1.50747
2384 76207 -0.0528664 -20.4831 -1.43091
2384 76219 -0.312852 -20.4754 -1.52017
2384 76237 -0.728929 -21.193 -1.70147
2384 76251 -0.570512 -20.4781 -1.59905
2384 76269 0.67478 -20.3422 -1.53483
2384 76271 -0.215938 -20.5775 -1.45396
2384 76277 -0.758096 -20.6906 -1.39149
2384 76279 -0.442592 -20.9846 -1.30921
2384 76281 -0.377666 -20.58 -1.43728
2384 76293 0.298599 -20.0074 -1.57299
2384 76304 0.198331 -20.1855 -1.46509
2384 76317 -0.523637 -20.7229 -1.46512
2384 76330 0.23541 -20.4476 -1.5702
2384 76335 0.248468 -20.4605 -1.50825
2384 76343 0.065196 -20.8571 -1.32062
2384 76357 -0.612583 -20.8386 -1.46087
2384 76383 -0.506887 -20.6284 -1.4237
2384 76419 -0.213953 -21.141 -1.36617
2384 76426 0.228718 -19.885 -1.47762
2384 76431 0.409466 -20.3557 -1.47464
2384 76460 -0.368222 -20.4461 -1.52442
2384 76480 0.319314 -20.6712 -1.54766
2384 76481 0.349917 -20.661 -1.40485
2384 76488 -0.365353 -20.9399 -1.35746
2384 76493 -0.0642257 -20.5792 -1.46577
2384 76521 -0.0889968 -20.797 -1.68612
2384 76528 -0.341105 -20.0063 -1.46711
2384 76530 -0.384316 -20.6574 -1.8356
2384 76582 0.102287 -20.612 -1.45684
2384 76601 0.123807 -20.3578 -1.57034
2384 76606 -0.171066 -20.7599 -1.47601
2384 76616 0.0892551 -20.5047 -1.5139
2384 76665 -0.0226727 -20.3304 -1.25039
2384 76667 -0.41045 -20.2576 -1.5045
2384 76699 -0.512052 -20.8737 -1.43957
2384 76736 -0.447923 -20.3723 -1.47653
2384 76744 0.0782844 -20.5844 -1.63481
2384 76757 0.27393 -20.7264 -1.42236
2384 76786 -0.106873 -20.6611 -1.62314
2384 76798 -0.261789 -20.2299 -1.42286
2384 76839 -0.288962 -20.9971 -1.53273
2384 76864 -0.0209746 -20.9436 -1.50706
2384 76871 -0.18349 -21.0443 -1.41885
2384 76872 -0.118904 -20.7925 -1.26878
2384 76879 0.030194 -20.275 -1.53591
2384 76901 -0.164361 -20.3067 -1.38344
2384 76920 -0.308387 -20.5411 -1.59405
2384 76942 -0.0804516 -20.7837 -1.54275
2384 76968 -0.340319 -20.1551 -1.50481
2384 76972 -0.39724 -20.7093 -1.81104
2384 77011 -0.857537 -20.9586 -1.64402
2384 77012 -0.137875 -20.4073 -1.38973
2384 77018 0.0172483 -20.3957 -1.47186
2384 77029 -0.151508 -20.4478 -1.43078
2384 77030 -0.0882084 -20.4161 -1.51679
2384 77074 -0.516374 -21.1686 -1.5006
2384 77084 0.0990169 -19.7955 -1.62975
2384 77092 -0.315617 -20.4335 -1.46042
2384 77101 -0.208316 -20.169 -1.4137
2384 77125 -0.32878 -20.8288 -1.41764
2384 77153 -0.0961462 -20.9691 -1.52938
2384 77168 -0.44237 -19.635 -1.67363
2384 77182 -0.0485925 -20.941 -1.44926
2384 77193 0.137936 -20.5159 -1.46135
2384 77196 -0.00806208 -20.7314 -1.51296
2384 77203 -0.485587 -20.2833 -1.53109
2384 77225 0.210348 -20.4647 -1.56173
2384 77234 0.655785 -20.5526 -1.50298
2384 77290 1.04947 -20.8797 -1.49803
2384 77292 0.321248 -21.0926 -1.45357
2384 77298 -0.0627803 -20.5202 -1.84988
2384 77308 0.0420268 -20.5405 -1.34323
2384 77329 0.18668 -20.2074 -1.42477
2384 77344 0.260783 -20.8515 -1.5767
2384 77358 -0.617116 -20.5124 -1.57903
2384 77366 -0.330435 -20.72 -1.59735
2384 77367 -0.13856 -20.4385 -1.60553
2384 77378 -0.345619 -20.1574 -1.59749
2384 77404 -0.221114 -20.8429 -1.49508
2384 77418 0.0109415 -20.5324 -1.53697
2384 77433 -0.236244 -20.3039 -1.29086
2384 77441 -0.191867 -20.6156 -1.5988
2384 77443 -0.343221 -21.3089 -1.5797
2384 77463 0.0720681 -20.4112 -1.61564
2384 77473 -0.106129 -20.4698 -1.48474
2384 77474 0.0758344 -20.3811 -1.38409
2384 77475 -0.71763 -20.6216 -1.56851
2384 77488 -0.218899 -21.007 -1.60707
2384 77497 -0.35118 -20.7256 -1.44715
2384 77500 -0.456109 -20.5715 -1.49628
2384 77508 -0.0134327 -20.8716 -1.55503
2384 77517 0.44259 -20.1685 -1.73506
2384 77528 -0.250506 -20.6922 -1.54188
2384 77573 -0.0386648 -20.31 -1.45257
2384 77575 0.213215 -20.8089 -1.4414
2384 77601 -0.380358 -20.9007 -1.44543
2384 77606 0.477673 -20.6953 -1.48844
2384 77609 -0.431198 -20.3196 -1.49478
2384 77619 -0.0473691 -20.6747 -1.48962
2384 77654 0.250635 -20.7948 -1.48829
2384 77659 0.491545 -19.7638 -1.58792
2384 77691 -0.173575 -20.6159 -1.49953
2384 77699 -0.388456 -20.0039 -1.50666
2384 77730 0.184542 -20.3938 -1.42027
2384 77740 0.442663 -19.9613 -1.40352
2384 77750 0.725904 -20.7203 -1.38127
2384 77755 -0.260794 -20.5384 -1.47831
2384 77782 -0.4841 -20.5862 -1.69571
2384 77785 0.202386 -20.5364 -1.40869
2384 77830 0.389365 -20.1165 -1.31954
2384 77862 0.0721406 -20.5106 -1.6152
2384 77871 -0.329007 -20.1523 -1.42482
2384 77879 -0.63364 -20.7561 -1.36943
2384 77884 -0.213434 -20.4615 -1.36304
2384 77885 -0.16749 -20.7109 -1.61421
2384 77891 -0.363049 -20.541 -1.51197
2384 77898 0.242159 -20.3951 -1.57494
2384 77899 -0.0583224 -20.2322 -1.53637
2384 77901 -0.56028 -21.0672 -1.69681
2384 77912 0.0109182 -20.8289 -1.52707
2384 77913 -0.368229 -20.3654 -1.33925
2384 77951 -0.579729 -20.7649 -1.43254
2384 77962 -0.362124 -20.5418 -1.83809
2384 77965 -0.450284 -20.6219 -1.44119
2384 77970 -0.430319 -20.7434 -1.42151
2384 77973 -0.126437 -20.5424 -1.5098
2384 77974 0.0924128 -20.1307 -1.57321
2384 77991 0.318781 -20.6153 -1.49732
2384 78007 0.410316 -21.0255 -1.35176
2384 78031 -0.81005 -20.5052 -1.54096
2384 78035 -0.2163 -20.2474 -1.48919
2384 78042 -0.0844217 -20.4894 -1.53996
2384 78073 -0.611077 -20.184 -1.78831
2384 78093 -0.0438679 -21.091 -1.54715
2384 78100 0.253602 -20.6553 -1.51061
2384 78103 0.231999 -21.2339 -1.50372
2384 78113 0.836914 -20.813 -1.3675
2384 78143 -0.18906 -20.9331 -1.50054
2384 78159 -0.226887 -20.0986 -1.42909
2384 78167 -0.206384 -20.2571 -1.36721
2384 78179 0.264186 -20.6506 -1.59549
2384 78190 0.499273 -20.1963 -1.42625
2384 78198 -0.963952 -20.7011 -1.40654
2384 78201 -0.349941 -20.8221 -1.46524
2384 78212 -0.327435 -20.0687 -1.4841
2384 78226 0.109092 -20.6387 -1.37515
2384 78242 -0.262528 -20.2582 -1.39702
2384 78250 -0.0850801 -20.8683 -1.49776
2384 78258 -0.290695 -20.3227 -1.62047
2384 78298 -0.446554 -20.604 -1.52901
2384 78310 0.0745805 -20.409 -1.78357
2384 78352 -0.328095 -20.2777 -1.48153
2384 78380 0.199043 -20.7778 -1.34359
2384 78384 0.190902 -20.6776 -1.47284
2384 78386 -0.38547 -20.1963 -1.47605
2384 78387 0.270871 -20.3354 -1.59834
2384 78393 -0.238957 -20.6539 -1.56454
2384 78418 0.256828 -20.4571 -1.4713
2384 78428 -0.0755483 -20.5386 -1.57166
2384 78434 -0.459203 -20.3421 -1.51026
2384 78444 -0.34058 -20.6103 -1.64969
2384 78461 -0.48863 -20.2897 -1.49123
2384 78475 -0.24416 -20.4065 -1.50673
2384 78494 -0.0488043 -20.5109 -1.28887
2384 78501 -0.0467055 -20.0164 -1.51813
2384 78584 -0.734131 -20.9446 -1.79922
2384 78585 0.599026 -19.761 -1.45014
2384 78617 0.136012 -20.7043 -1.62424
2384 78641 -0.117095 -20.1958 -1.45102
2384 78644 0.0733336 -20.4691 -1.42105
2384 78656 0.197308 -20.78 -1.51943
2384 78658 0.389047 -20.0739 -1.48172
2384 78660 -0.0531619 -20.3182 -1.50495
2384 78661 -0.558178 -20.313 -1.67695
2384 78673 -0.404887 -20.641 -1.33456
2384 78684 -0.540234 -20.8762 -1.81088
2384 78723 0.105769 -20.5652 -1.65279
2384 78724 -0.296804 -21.0422 -1.20655
2384 78727 0.0439686 -20.8023 -1.45376
2384 78740 0.136306 -20.3954 -1.46992
2384 78742 0.446692 -20.3767 -1.40504
2384 78752 -0.145592 -20.5757 -1.63938
2384 78781 -0.225949 -20.9233 -1.53961
2384 78782 0.138634 -20.0602 -1.47158
2384 78792 0.0386614 -20.0786 -1.53742
2384 78796 -0.271862 -20.6839 -1.5208
2384 78826 -0.128606 -21.0552 -1.5377
2384 78840 -0.216125 -20.8898 -1.3829
2384 78854 0.193905 -20.1195 -1.49536
2384 78857 0.43178 -20.2595 -1.40132
2384 78859 0.274068 -21.1366 -1.51237
2384 78865 -0.49196 -21.0624 -1.43548
2384 78876 -0.771856 -20.3748 -1.4923
2384 78888 -0.0650988 -21.0823 -1.71226
2384 78893 -0.153804 -20.3451 -1.54957
2384 78895 -0.368797 -20.5887 -1.56265
2384 78899 -0.0244235 -20.7669 -1.49663
2384 78900 -0.659367 -21.468 -1.70489
2384 78904 0.414327 -20.6975 -1.41488
2384 78950 -0.237435 -20.7137 -1.56128
2384 78970 0.440486 -20.4561 -1.46761
2384 79010 -0.362975 -20.6128 -1.42004
2384 79015 -0.377276 -20.1408 -1.59321
2384 79062 -0.240299 -21.6008 -1.56986
2384 79071 -0.226987 -20.8713 -1.57323
2384 79092 0.0169184 -20.0054 -1.50471
2384 79099 -0.261769 -20.8694 -1.42822
2384 79102 -0.244413 -20.838 -1.5807
2384 79111 -0.242022 -20.8746 -1.4995
2384 79139 -0.529821 -20.2189 -1.47464
2384 79143 -0.567975 -20.3954 -1.68665
2384 79145 -0.0997833 -21.0012 -1.62827
2384 79168 0.116628 -20.9216 -1.59085
2384 79169 -0.312509 -21.2073 -1.63863
2384 79170 0.177564 -20.9835 -1.50872
2384 79172 -0.627632 -20.8123 -1.44698
2384 79175 -0.0636384 -20.4387 -1.61959
2384 79177 -0.551151 -20.7596 -1.36879
2384 79182 0.148166 -20.348 -1.54501
2384 79196 0.0656822 -21.1074 -1.49165
2384 79225 -0.0739658 -20.0365 -1.59435
2384 79241 -0.335099 -20.3081 -1.42632
2384 79244 -0.657734 -20.9328 -1.48255
2384 79245 0.352009 -20.6111 -1.53775
2384 79246 0.0736656 -20.0946 -1.48318
2384 79250 0.267173 -20.5221 -1.40767
2384 79253 -0.442218 -21.3798 -1.35735
2384 79275 -0.24474 -20.197 -1.64997
2384 79287 -0.100206 -20.7718 -1.56303
2384 79291 -0.603494 -20.6082 -1.57251
2384 79293 -0.399645 -20.6116 -1.55488
2384 79295 -0.108472 -20.5098 -1.43654
2384 79301 -0.297918 -20.2617 -1.50978
2384 79315 -0.162974 -20.4825 -1.40333
2384 79328 -0.336967 -20.073 -1.4988
2384 79334 -0.230788 -20.7884 -1.4234
2384 79373 -0.609861 -20.5756 -1.53034
2384 79445 -0.118491 -20.3301 -1.16313
2384 79471 -0.0735909 -20.2883 -1.59543
2384 79478 -0.2371 -20.5497 -1.60371
2384 79501 0.531313 -20.2563 -1.50525
2384 79505 0.418745 -20.1976 -1.52811
2384 79552 -0.48116 -20.426 -1.52375
2384 79580 0.0712998 -20.348 -1.46769
2384 79612 0.168487 -21.1785 -1.42067
2384 79618 -0.391807 -20.8555 -1.55129
2384 79619 -0.694684 -20.8135 -1.45698
2384 79645 -0.451428 -20.4496 -1.38155
2384 79655 0.0125987 -20.6413 -1.57193
2384 79685 -0.332551 -20.5751 -1.36495
2384 79687 -0.0746613 -20.2329 -1.38028
2384 79693 -0.32498 -20.3124 -1.45645
2384 79703 0.0357001 -20.5441 -1.43101
2384 79708 -0.0237286 -20.4251 -1.49698
2384 79720 0.0391602 -20.574 -1.63977
2384 79736 0.249756 -20.1718 -1.33289
2384 79750 -0.142553 -21.1215 -1.24647
2384 79775 -0.523565 -20.6903 -1.39527
2384 79798 -0.752624 -19.9785 -1.50934
2384 79800 -0.342755 -20.7936 -1.38187
2384 79804 0.756148 -20.4341 -1.54926
2384 79819 -0.295277 -20.4322 -1.7247
2384 79823 0.30024 -20.486 -1.43695
2384 79825 -0.0603827 -20.8717 -1.42275
2384 79838 0.401456 -20.8 -1.38389
2384 79840 -0.314364 -20.4913 -1.55392
2384 79842 -0.462988 -20.6581 -1.57711
2384 79856 -0.92812 -20.3763 -1.61307
2384 79858 -0.154474 -20.5893 -1.50997
2384 79859 -0.10008 -20.9169 -1.399
2384 79880 0.128622 -20.7921 -1.85734
2384 79891 -0.171523 -20.1791 -1.55137
2384 79894 -0.28271 -20.1554 -1.43555
2384 79922 -0.163356 -20.3822 -1.55141
2384 79924 0.0110965 -20.6986 -1.58731
2384 79933 -0.0558938 -20.6478 -1.74103
2384 79934 -0.720733 -19.8188 -1.53318
